"Data (mm-dd)","Distrito","Óbitos"
"Mai-14","Setúbal","31"
"Mai-15","Setúbal","26"
"Mai-16","Setúbal","24"
"Mai-17","Setúbal","28"
"Mai-18","Setúbal","21"
"Mai-19","Setúbal","19"
"Mai-20","Setúbal","16"
"Mai-21","Setúbal","23"
"Mai-22","Setúbal","25"
"Mai-23","Setúbal","10"
"Jan-01","Viana do Castelo","11"
"Jan-02","Viana do Castelo","11"
"Jan-03","Viana do Castelo","11"
"Jan-04","Viana do Castelo","5"
"Jan-05","Viana do Castelo","11"
"Jan-06","Viana do Castelo","13"
"Jan-07","Viana do Castelo","6"
"Jan-08","Viana do Castelo","12"
"Jan-09","Viana do Castelo","6"
"Jan-10","Viana do Castelo","9"
"Jan-11","Viana do Castelo","8"
"Jan-12","Viana do Castelo","13"
"Jan-13","Viana do Castelo","6"
"Jan-14","Viana do Castelo","18"
"Jan-15","Viana do Castelo","9"
"Jan-16","Viana do Castelo","19"
"Jan-17","Viana do Castelo","14"
"Jan-18","Viana do Castelo","10"
"Jan-19","Viana do Castelo","14"
"Jan-20","Viana do Castelo","8"
"Jan-21","Viana do Castelo","11"
"Jan-22","Viana do Castelo","10"
"Jan-23","Viana do Castelo","11"
"Jan-24","Viana do Castelo","7"
"Jan-25","Viana do Castelo","14"
"Jan-26","Viana do Castelo","11"
"Jan-27","Viana do Castelo","11"
"Jan-28","Viana do Castelo","7"
"Jan-29","Viana do Castelo","10"
"Jan-30","Viana do Castelo","12"
"Jan-31","Viana do Castelo","8"
"Fev-01","Viana do Castelo","5"
"Fev-02","Viana do Castelo","10"
"Fev-03","Viana do Castelo","18"
"Fev-04","Viana do Castelo","4"
"Fev-05","Viana do Castelo","7"
"Fev-06","Viana do Castelo","17"
"Fev-07","Viana do Castelo","9"
"Fev-08","Viana do Castelo","6"
"Fev-09","Viana do Castelo","12"
"Fev-10","Viana do Castelo","10"
"Fev-11","Viana do Castelo","4"
"Fev-12","Viana do Castelo","6"
"Fev-13","Viana do Castelo","17"
"Fev-14","Viana do Castelo","5"
"Fev-15","Viana do Castelo","9"
"Fev-16","Viana do Castelo","6"
"Fev-17","Viana do Castelo","13"
"Fev-18","Viana do Castelo","9"
"Fev-19","Viana do Castelo","5"
"Fev-20","Viana do Castelo","5"
"Fev-21","Viana do Castelo","8"
"Fev-22","Viana do Castelo","8"
"Fev-23","Viana do Castelo","12"
"Fev-24","Viana do Castelo","12"
"Fev-25","Viana do Castelo","7"
"Fev-26","Viana do Castelo","4"
"Fev-27","Viana do Castelo","7"
"Fev-28","Viana do Castelo","4"
"Fev-29","Viana do Castelo","8"
"Mar-01","Viana do Castelo","7"
"Mar-02","Viana do Castelo","11"
"Mar-03","Viana do Castelo","12"
"Mar-04","Viana do Castelo","4"
"Mar-05","Viana do Castelo","11"
"Mar-06","Viana do Castelo","8"
"Mar-07","Viana do Castelo","7"
"Mar-08","Viana do Castelo","11"
"Mar-09","Viana do Castelo","8"
"Mar-10","Viana do Castelo","10"
"Mar-11","Viana do Castelo","7"
"Mar-12","Viana do Castelo","5"
"Mar-13","Viana do Castelo","5"
"Mar-14","Viana do Castelo","9"
"Mar-15","Viana do Castelo","5"
"Mar-16","Viana do Castelo","12"
"Mar-17","Viana do Castelo","3"
"Mar-18","Viana do Castelo","12"
"Mar-19","Viana do Castelo","7"
"Mar-20","Viana do Castelo","9"
"Mar-21","Viana do Castelo","12"
"Mar-22","Viana do Castelo","13"
"Mar-23","Viana do Castelo","6"
"Mar-24","Viana do Castelo","9"
"Mar-25","Viana do Castelo","6"
"Mar-26","Viana do Castelo","11"
"Mar-27","Viana do Castelo","7"
"Mar-28","Viana do Castelo","10"
"Mar-29","Viana do Castelo","7"
"Mar-30","Viana do Castelo","9"
"Mar-31","Viana do Castelo","11"
"Abr-01","Viana do Castelo","9"
"Abr-02","Viana do Castelo","16"
"Abr-03","Viana do Castelo","20"
"Abr-04","Viana do Castelo","10"
"Abr-05","Viana do Castelo","3"
"Abr-06","Viana do Castelo","14"
"Abr-07","Viana do Castelo","9"
"Abr-08","Viana do Castelo","13"
"Abr-09","Viana do Castelo","13"
"Abr-10","Viana do Castelo","11"
"Abr-11","Viana do Castelo","12"
"Abr-12","Viana do Castelo","13"
"Abr-13","Viana do Castelo","8"
"Abr-14","Viana do Castelo","18"
"Abr-15","Viana do Castelo","10"
"Abr-16","Viana do Castelo","16"
"Abr-17","Viana do Castelo","12"
"Abr-18","Viana do Castelo","8"
"Abr-19","Viana do Castelo","6"
"Abr-20","Viana do Castelo","13"
"Abr-21","Viana do Castelo","9"
"Abr-22","Viana do Castelo","7"
"Abr-23","Viana do Castelo","8"
"Abr-24","Viana do Castelo","5"
"Abr-25","Viana do Castelo","9"
"Abr-26","Viana do Castelo","11"
"Abr-27","Viana do Castelo","9"
"Abr-28","Viana do Castelo","7"
"Abr-29","Viana do Castelo","6"
"Abr-30","Viana do Castelo","10"
"Mai-01","Viana do Castelo","4"
"Mai-02","Viana do Castelo","8"
"Mai-03","Viana do Castelo","13"
"Mai-04","Viana do Castelo","7"
"Mai-05","Viana do Castelo","5"
"Mai-06","Viana do Castelo","8"
"Mai-07","Viana do Castelo","9"
"Mai-08","Viana do Castelo","11"
"Mai-09","Viana do Castelo","6"
"Mai-10","Viana do Castelo","9"
"Mai-11","Viana do Castelo","7"
"Mai-12","Viana do Castelo","10"
"Mai-13","Viana do Castelo","7"
"Mai-14","Viana do Castelo","2"
"Mai-15","Viana do Castelo","7"
"Mai-16","Viana do Castelo","6"
"Mai-17","Viana do Castelo","6"
"Mai-18","Viana do Castelo","10"
"Mai-19","Viana do Castelo","6"
"Mai-20","Viana do Castelo","7"
"Mai-21","Viana do Castelo","7"
"Mai-22","Viana do Castelo","8"
"Mai-23","Viana do Castelo","6"
"Jan-01","Vila Real","8"
"Jan-02","Vila Real","5"
"Jan-03","Vila Real","15"
"Jan-04","Vila Real","3"
"Jan-05","Vila Real","5"
"Jan-06","Vila Real","6"
"Jan-07","Vila Real","11"
"Jan-08","Vila Real","12"
"Jan-09","Vila Real","7"
"Jan-10","Vila Real","4"
"Jan-11","Vila Real","2"
"Jan-12","Vila Real","14"
"Jan-13","Vila Real","8"
"Jan-14","Vila Real","8"
"Jan-15","Vila Real","8"
"Jan-16","Vila Real","11"
"Jan-17","Vila Real","16"
"Jan-18","Vila Real","12"
"Jan-19","Vila Real","12"
"Jan-20","Vila Real","5"
"Jan-21","Vila Real","9"
"Jan-22","Vila Real","6"
"Jan-23","Vila Real","9"
"Jan-24","Vila Real","8"
"Jan-25","Vila Real","9"
"Jan-26","Vila Real","6"
"Jan-27","Vila Real","4"
"Jan-28","Vila Real","6"
"Jan-29","Vila Real","13"
"Jan-30","Vila Real","12"
"Jan-31","Vila Real","10"
"Fev-01","Vila Real","10"
"Fev-02","Vila Real","14"
"Fev-03","Vila Real","9"
"Fev-04","Vila Real","8"
"Fev-05","Vila Real","4"
"Fev-06","Vila Real","11"
"Fev-07","Vila Real","14"
"Fev-08","Vila Real","6"
"Fev-09","Vila Real","4"
"Fev-10","Vila Real","6"
"Fev-11","Vila Real","6"
"Fev-12","Vila Real","10"
"Fev-13","Vila Real","7"
"Fev-14","Vila Real","4"
"Fev-15","Vila Real","9"
"Fev-16","Vila Real","5"
"Fev-17","Vila Real","13"
"Fev-18","Vila Real","5"
"Fev-19","Vila Real","9"
"Fev-20","Vila Real","8"
"Fev-21","Vila Real","6"
"Fev-22","Vila Real","12"
"Fev-23","Vila Real","7"
"Fev-24","Vila Real","7"
"Fev-25","Vila Real","5"
"Fev-26","Vila Real","5"
"Fev-27","Vila Real","5"
"Fev-28","Vila Real","10"
"Fev-29","Vila Real","7"
"Mar-01","Vila Real","6"
"Mar-02","Vila Real","10"
"Mar-03","Vila Real","9"
"Mar-04","Vila Real","10"
"Mar-05","Vila Real","9"
"Mar-06","Vila Real","12"
"Mar-07","Vila Real","6"
"Mar-08","Vila Real","9"
"Mar-09","Vila Real","7"
"Mar-10","Vila Real","6"
"Mar-11","Vila Real","13"
"Mar-12","Vila Real","7"
"Mar-13","Vila Real","4"
"Mar-14","Vila Real","8"
"Mar-15","Vila Real","6"
"Mar-16","Vila Real","11"
"Mar-17","Vila Real","9"
"Mar-18","Vila Real","12"
"Mar-19","Vila Real","5"
"Mar-20","Vila Real","6"
"Mar-21","Vila Real","11"
"Mar-22","Vila Real","5"
"Mar-23","Vila Real","11"
"Mar-24","Vila Real","14"
"Mar-25","Vila Real","10"
"Mar-26","Vila Real","9"
"Mar-27","Vila Real","12"
"Mar-28","Vila Real","10"
"Mar-29","Vila Real","7"
"Mar-30","Vila Real","7"
"Mar-31","Vila Real","5"
"Abr-01","Vila Real","7"
"Abr-02","Vila Real","7"
"Abr-03","Vila Real","14"
"Abr-04","Vila Real","3"
"Abr-05","Vila Real","9"
"Abr-06","Vila Real","6"
"Abr-07","Vila Real","5"
"Abr-08","Vila Real","10"
"Abr-09","Vila Real","4"
"Abr-10","Vila Real","7"
"Abr-11","Vila Real","9"
"Abr-12","Vila Real","4"
"Abr-13","Vila Real","6"
"Abr-14","Vila Real","6"
"Abr-15","Vila Real","8"
"Abr-16","Vila Real","12"
"Abr-17","Vila Real","11"
"Abr-18","Vila Real","6"
"Abr-19","Vila Real","6"
"Abr-20","Vila Real","3"
"Abr-21","Vila Real","7"
"Abr-22","Vila Real","12"
"Abr-23","Vila Real","5"
"Abr-24","Vila Real","11"
"Abr-25","Vila Real","5"
"Abr-26","Vila Real","4"
"Abr-27","Vila Real","11"
"Abr-28","Vila Real","6"
"Abr-29","Vila Real","10"
"Abr-30","Vila Real","1"
"Mai-01","Vila Real","7"
"Mai-02","Vila Real","4"
"Mai-03","Vila Real","9"
"Mai-04","Vila Real","4"
"Mai-05","Vila Real","2"
"Mai-06","Vila Real","9"
"Mai-07","Vila Real","8"
"Mai-08","Vila Real","8"
"Mai-09","Vila Real","12"
"Mai-10","Vila Real","7"
"Mai-11","Vila Real","6"
"Mai-12","Vila Real","6"
"Mai-13","Vila Real","2"
"Mai-14","Vila Real","4"
"Mai-15","Vila Real","8"
"Mai-16","Vila Real","8"
"Mai-17","Vila Real","8"
"Mai-18","Vila Real","9"
"Mai-19","Vila Real","6"
"Mai-20","Vila Real","3"
"Mai-21","Vila Real","5"
"Mai-22","Vila Real","4"
"Mai-23","Vila Real","4"
"Jan-01","Viseu","17"
"Jan-02","Viseu","9"
"Jan-03","Viseu","16"
"Jan-04","Viseu","12"
"Jan-05","Viseu","11"
"Jan-06","Viseu","8"
"Jan-07","Viseu","22"
"Jan-08","Viseu","17"
"Jan-09","Viseu","18"
"Jan-10","Viseu","15"
"Jan-11","Viseu","15"
"Jan-12","Viseu","11"
"Jan-13","Viseu","22"
"Jan-14","Viseu","18"
"Jan-15","Viseu","14"
"Jan-16","Viseu","14"
"Jan-17","Viseu","14"
"Jan-18","Viseu","19"
"Jan-19","Viseu","17"
"Jan-20","Viseu","20"
"Jan-21","Viseu","14"
"Jan-22","Viseu","23"
"Jan-23","Viseu","18"
"Jan-24","Viseu","18"
"Jan-25","Viseu","23"
"Jan-26","Viseu","21"
"Jan-27","Viseu","14"
"Jan-28","Viseu","13"
"Jan-29","Viseu","12"
"Jan-30","Viseu","13"
"Jan-31","Viseu","21"
"Fev-01","Viseu","18"
"Fev-02","Viseu","17"
"Fev-03","Viseu","22"
"Fev-04","Viseu","14"
"Fev-05","Viseu","14"
"Fev-06","Viseu","16"
"Fev-07","Viseu","13"
"Fev-08","Viseu","11"
"Fev-09","Viseu","13"
"Fev-10","Viseu","10"
"Fev-11","Viseu","5"
"Fev-12","Viseu","12"
"Fev-13","Viseu","11"
"Fev-14","Viseu","14"
"Fev-15","Viseu","13"
"Fev-16","Viseu","15"
"Fev-17","Viseu","12"
"Fev-18","Viseu","14"
"Fev-19","Viseu","15"
"Fev-20","Viseu","11"
"Fev-21","Viseu","20"
"Fev-22","Viseu","18"
"Fev-23","Viseu","9"
"Fev-24","Viseu","13"
"Fev-25","Viseu","13"
"Fev-26","Viseu","12"
"Fev-27","Viseu","13"
"Fev-28","Viseu","12"
"Fev-29","Viseu","11"
"Mar-01","Viseu","9"
"Mar-02","Viseu","8"
"Mar-03","Viseu","9"
"Mar-04","Viseu","14"
"Mar-05","Viseu","8"
"Mar-06","Viseu","9"
"Mar-07","Viseu","10"
"Mar-08","Viseu","15"
"Mar-09","Viseu","16"
"Mar-10","Viseu","16"
"Mar-11","Viseu","10"
"Mar-12","Viseu","8"
"Mar-13","Viseu","19"
"Mar-14","Viseu","13"
"Mar-15","Viseu","9"
"Mar-16","Viseu","12"
"Mar-17","Viseu","16"
"Mar-18","Viseu","13"
"Mar-19","Viseu","11"
"Mar-20","Viseu","12"
"Mar-21","Viseu","14"
"Mar-22","Viseu","7"
"Mar-23","Viseu","12"
"Mar-24","Viseu","19"
"Mar-25","Viseu","15"
"Mar-26","Viseu","12"
"Mar-27","Viseu","13"
"Mar-28","Viseu","9"
"Mar-29","Viseu","15"
"Mar-30","Viseu","11"
"Mar-31","Viseu","16"
"Abr-01","Viseu","21"
"Abr-02","Viseu","18"
"Abr-03","Viseu","12"
"Abr-04","Viseu","15"
"Abr-05","Viseu","9"
"Abr-06","Viseu","16"
"Abr-07","Viseu","17"
"Abr-08","Viseu","16"
"Abr-09","Viseu","15"
"Abr-10","Viseu","13"
"Abr-11","Viseu","11"
"Abr-12","Viseu","23"
"Abr-13","Viseu","17"
"Abr-14","Viseu","17"
"Abr-15","Viseu","9"
"Abr-16","Viseu","17"
"Abr-17","Viseu","14"
"Abr-18","Viseu","16"
"Abr-19","Viseu","13"
"Abr-20","Viseu","16"
"Abr-21","Viseu","9"
"Abr-22","Viseu","16"
"Abr-23","Viseu","11"
"Abr-24","Viseu","11"
"Abr-25","Viseu","18"
"Abr-26","Viseu","16"
"Abr-27","Viseu","19"
"Abr-28","Viseu","8"
"Abr-29","Viseu","10"
"Abr-30","Viseu","11"
"Mai-01","Viseu","15"
"Mai-02","Viseu","21"
"Mai-03","Viseu","8"
"Mai-04","Viseu","10"
"Mai-05","Viseu","9"
"Mai-06","Viseu","19"
"Mai-07","Viseu","10"
"Mai-08","Viseu","17"
"Mai-09","Viseu","13"
"Mai-10","Viseu","7"
"Mai-11","Viseu","12"
"Mai-12","Viseu","18"
"Mai-13","Viseu","6"
"Mai-14","Viseu","13"
"Mai-15","Viseu","11"
"Mai-16","Viseu","13"
"Mai-17","Viseu","16"
"Mai-18","Viseu","13"
"Mai-19","Viseu","17"
"Mai-20","Viseu","11"
"Mai-21","Viseu","9"
"Mai-22","Viseu","8"
"Mai-23","Viseu","13"
